product_id;sku;ean;name;Kod producenta
212576067;1015312;4062859058294;Podgrzewacz do potraw stołowy na pastę z pokrywą RollTop okienkiem GN 8.5l;1015312
212576072;1015313;4062859058300;Podgrzewacz do potraw stołowy wodny z okienkiem GN 1/1 8.5l;1015313
212576078;1015314;4062859058317;Podgrzewacz do potraw stołowy wodny z okienkiem GN 2/3 5.3l;1015314
212576081;1015315;4062859058324;Podgrzewacz do potraw okrągły wodny z okienkiem śr. 39cm 5.5l;1015315
212576088;1015316;4062859058331;Podgrzewacz do potraw stołowy na pastę z pokrywą okienkiem GN 1/1 8.5l;1015316
212576094;1015318;4062859058355;Podgrzewacz do potraw okrągły na pastę z pokrywą okienkiem śr. 39cm 5.5l;1015318
212576097;1015319;4062859058362;Podgrzewacz do potraw stołowy na pastę z pokrywą GN 1/1 8.5l;1015319
212576104;1015320;4062859058379;Podgrzewacz do potraw stołowy na pastę z pokrywą GN 2/3 5.3l;1015320
212576109;1015321;4062859058386;Podgrzewacz do potraw stołowy okrągły na pastę z pokrywą śr. 39cm 5.8l;1015321
212576114;1015322;4062859058393;Podgrzewacz do potraw na pastę z pokrywą okienkiem GN 1/1 8.5l;1015322
212576122;1015323;4062859058409;Podgrzewacz do potraw na pastę z pokrywą okienkiem GN 2/3 5.3l;1015323
212576128;1015324;4062859058416;Podgrzewacz do potraw na pastę okrągły z pokrywą okienkiem śr. 39cm 5.8l;1015324
212576135;1015325;4062859064820;Stojak dozownik lejek pistolet do sosów polew stalowy 3 dysze 1.8l;1015325
212576139;1015326;4062859064844;Warnik podgrzewacz do wody z podwójnymi ściankami ociekaczem 9l srebrny;1015326
212576147;1015327;4062859064851;Warnik podgrzewacz do wody z podwójnymi ściankami ociekaczem 6.1l srebrny;1015327
212576155;1015328;4062859064868;Warnik podgrzewacz do wody z podwójnymi ściankami ociekaczem 19.7l srebrny;1015328
212576162;1015329;4062859064875;Warnik podgrzewacz do wody z podwójnymi ściankami ociekaczem 13.5l srebrny;1015329
212576169;1015330;4062859064882;Warnik podgrzewacz do wody z podwójnymi ściankami ociekaczem 6.1l szary;1015330
212576171;1015331;4062859064899;Warnik podgrzewacz do wody z podwójnymi ściankami ociekaczem 13.5l szary;1015331
212576175;1015332;4062859064905;Zaparzacz do kawy herbaty z kranem tacką ociekową 6l 950W szary;1015332
212576178;1015333;4062859064912;Zaparzacz do kawy herbaty z kranem tacką ociekową 14l 1400W szary;1015333
212576180;1015334;4062859064929;Warnik podgrzewacz do wody z podwójnymi ściankami ociekaczem 6.1l czerwony;1015334
212576184;1015335;4062859064936;Warnik podgrzewacz do wody z podwójnymi ściankami ociekaczem 6.1l 1500W;1015335
212576186;1015336;4062859064943;Warnik podgrzewacz do wody z podwójnymi ściankami ociekaczem 13.5l czerwony;1015336
212576189;1015337;4062859064950;Warnik podgrzewacz do wody z podwójnymi ściankami ociekaczem 13.5l 2500W;1015337
212576193;1015338;4062859064967;Zaparzacz do kawy herbaty z kranem tacką ociekową 6l 950W złoty;1015338
212576195;1015339;4062859064974;Zaparzacz do kawy herbaty z kranem tacką ociekową 14l 1500W złoty;1015339
212576199;1015342;4062859066947;Klipsownica zaciskarka wędliniarska do kiełbas osłonek ręczna na 200;1015342
212576202;1015343;4062859074331;Regał magazynowy druciany ażurowy na kółkach 6 półek do 90kg 120x45x189cm;1015343
212576204;1015344;4062859074348;Regał magazynowy druciany ażurowy na kółkach 5 półek do 50kg 60x45x186cm;1015344
212576208;1015345;4062859074775;Szafa ścienna gastronomiczna z drzwiami przesuwanymi Stal 120kg 90x40 50cm;1015345
212576211;1015346;4062859074782;Szafa ścienna gastronomiczna z drzwiami przesuwanymi Stal 140kg 90x40 50cm;1015346
212576213;1015347;4062859074799;Szafa ścienna gastronomiczna z drzwiami przesuwanymi Stal 150kg 150x40 50cm;1015347
212576216;1015349;4062859074812;Szafa ścienna gastronomiczna z drzwiami przesuwanymi Stal 130kg 120x40 50cm;1015349
212576218;1015350;4062859074829;Szafa ścienna gastronomiczna z drzwiami przesuwanymi Stal 150kg 120x40 50cm;1015350
212576222;1015361;4062859083418;Szafa gastronomiczna magazynowa ze stali nierdzewnej drzwi suwane 180cm;1015361
212576225;1015362;4062859083425;Szafa gastronomiczna magazynowa ze stali nierdzewnej drzwi suwane 180cm;1015362
212576227;1015364;4062859090270;Szuflada na fusy z odbijakiem do kawy podstawa pod młynek;1015364
212576231;1015366;4062859090416;Bemar podgrzewacz do potraw bufet grzewczy 6 x GN 1/6 600W;1015366
212576233;1015367;4062859090430;Bemar podgrzewacz do potraw bufet grzewczy z osłoną 4 x GN 1/2 2000W;1015367
212576236;1015368;4062859090447;Bemar podgrzewacz do potraw bufet grzewczy z osłoną 5 x GN 1/2 2000W;1015368
212576239;1015369;4062859096241;Półka ścienna wisząca kuchenna ze stali do 80kg 150x40cm;1015369
212576241;1015370;4062859096258;Półka ścienna wisząca kuchenna ze stali do 80kg 180x40cm;1015370
212576245;1015371;4062859096265;Półka ścienna wisząca kuchenna ze stali do 80kg 100x40cm;1015371
212576249;1015372;4062859096272;Półka ścienna wisząca kuchenna ze stali do 80kg 120x40cm;1015372
212576250;1015373;4062859096357;Szafa gastronomiczna magazynowa ze stali nierdzewnej drzwi suwane 180cm;1015373
212576254;1015376;4062859098511;Dyspenser dozownik do sosów ketchupu z pompką stalowy 6.6l;1015376
212576256;1015377;4062859101242;Zestaw Hotelowy powitalny czajnik elektryczny z tacą 1.2l 1800W biały;1015377
212576259;1015380;4062859104373;Dyspenser dozownik bufetowy na pastę do napojów gorących kawy herbaty 12l;1015380
212576263;1015383;4062859104441;Stojak Ekspozytor na pojemniki gastronomiczne 3 x GN 1/6 5.7l z pokrywkami;1015383
212576265;1015384;4062859104458;Stojak Ekspozytor na pojemniki gastronomiczne 4 x GN 1/6 7.6l z pokrywkami;1015384
212576268;1015385;4062859104465;Stojak Ekspozytor na pojemniki gastronomiczne 5 x GN 1/6 9.5l z pokrywkami;1015385
212576272;1015386;4062859104472;Stojak Ekspozytor na pojemniki gastronomiczne 6 x GN 1/6 11.4l z pokrywkami;1015386
212576273;1015388;4062859104496;Stojak Ekspozytor na pojemniki gastronomiczne 6 x GN 1/6 z pokrywkami;1015388
212576277;1015389;4062859104502;Stojak Ekspozytor na pojemniki gastronomiczne 8 x GN 1/6 z pokrywkami;1015389
212576278;1015392;4250928695901;Podgrzewacz separator serwisowy do naprawy wyświetlaczy smartfonów 12;1015392
212576282;1015410;4062859948236;Stacja lutownicza cyfrowa z kolbą na gorące powietrze Smd LED 100-500C 700W;1015410
212576286;1015413;4062859003010;Przecinarka plazmowa z łukiem pilotażowym Igbt 2T 4T 400 30-100A;1015413
212576287;1015416;4062859073891;Rękawy spawalnicze ochronne ze skóry bydlęcej 70x16/26cm;1015416
212576291;1015422;4250928689856;Waga sklepowa handlowa licząca LCD 30.5x22cm 30kg;1015422
212576294;1015423;4062859988935;Waga pocztowa do paczek listów LCD 15kg;1015423
212576296;1015424;4062859030016;Suszarka próżniowa laboratoryjna do suszenia sterylizacji 92l 2000W;1015424
212576300;1015427;4062859081216;Waga pocztowa do paczek listów LCD 50kg;1015427
212576303;1015431;4062859083494;Miernik tester napięcia zakres 6-1000 LCD;1015431
212576305;1015432;4062859083500;Wilgotnościomierz miernik wilgotności bezinwazyjny do drewna cegły 0-100;1015432
212576309;1015433;4062859083517;Zestaw Wilgotnościomierz miernik wilgotności materiałów budowlanych 1-75;1015433
212576310;1015434;4062859083524;Wilgotnościomierz miernik wilgotności bezinwazyjny do drewna cegły 0-100;1015434
212576314;1015435;4062859083531;Termohigrometr rejestrator temperatury wilgotności LCD USB Wi-Fi 350C;1015435
212576317;1015437;4062859083555;Termometr spożywczy do żywności bezdotykowy z sondą Haccp 40-300C;1015437
212576319;1015438;4062859083975;Waga pocztowa platformowa do paczek listów 35.5x40.5 200kg;1015438
212576323;1015439;4062859083982;Waga pocztowa platformowa do paczek listów 35.5x40.5 100kg;1015439
212576326;1015440;4062859083999;Waga pocztowa platformowa do paczek listów z zewnętrznym LCD 35.5x40.5 60kg;1015440
212576327;1015442;4062859084019;Waga pocztowa platformowa do paczek listów z zewnętrznym LCD 31.5x32.5 30kg;1015442
212576330;1015443;4062859084026;Waga pocztowa platformowa do paczek listów z zewnętrznym LCD 150kg;1015443
212576333;1015444;4062859097149;Miernik dwutlenku węgla CO2 temperatury wilgotności z datą godziną 60C;1015444
212576334;1015446;4250928676481;Taboret stołek hoker kosmetyczny siodłowy na kółkach Frankfurt do czerwony;1015446
212576337;1015447;4250928676498;Taboret stołek hoker kosmetyczny siodłowy na kółkach Frankfurt do 150kg;1015447
212576338;1015448;4250928676504;Taboret stołek hoker kosmetyczny siodłowy na kółkach Frankfurt do biały;1015448
212576341;1015449;4250928676528;Krzesło kosmetyczne siodłowe na kółkach Hamburg do 150kg białe;1015449
212576344;1015450;4250928676535;Krzesło kosmetyczne siodłowe na kółkach Hamburg do 150kg czarne;1015450
212576345;1015451;4062859979339;Podnóżek fryzjerski ze stali nierdzewnej 35cm;1015451
212576348;1015455;4062859946195;Wapozon kosmetyczny urządzenie do wytwarzania pary 1.2l 800W;1015455
212576351;1015457;4062859005236;Podgrzewacz do ręczników ze sterylizacją UV 32l 450W;1015457
212576352;1015458;4062859005243;Podgrzewacz do ręczników ze sterylizacją UV 23l 230W;1015458
212576355;1015459;4062859005250;Podgrzewacz do ręczników ze sterylizacją UV 16l 230W;1015459
212576358;1015460;4062859005274;Suszarka do włosów hełmowa fryzjerska stojąca na kółkach 1100W czarna;1015460
212576359;1015461;4062859006899;Taboret stołek hoker kosmetyczny z podnóżkiem na kółkach Stuttgart czarny;1015461
212576362;1015462;4062859010889;Stacja dozownik do mydła myjąca bezdotykowa automatyczna 100-140cm 1l;1015462
212576363;1015464;4062859034861;Biurko stolik do manicure kosmetyczny z pochłaniaczem pyłu szafkami biały;1015464
212576366;1015469;4062859059260;Krzesło fotel fryzjerski dla dzieci Coventry biały;1015469
212576369;1015470;4062859076953;Podgrzewacz do ręczników ze sterylizacją UV 32l 450W czarny;1015470
212576370;1015471;4062859076960;Podgrzewacz do ręczników ze sterylizacją UV 23l 230W czarny;1015471
212576373;1015472;4062859076977;Podgrzewacz do ręczników ze sterylizacją UV 16l 230W czarny;1015472
212576376;1015476;4062859101051;Suszarka do włosów hełmowa fryzjerska stojąca na kółkach 1650W czarna;1015476
212576377;1015477;4062859101068;Wózek pomocnik fryzjerski regulowany 400x400mm 2 miski;1015477
212576380;1015478;4062859101075;Wózek pomocnik fryzjerski do strzyżenia koloryzacji 4 szuflady 410x315mm;1015478
212576383;1015479;4062859101082;Wózek pomocnik fryzjerski z uchwytem na suszarkę 5 szuflad półka 485x380mm;1015479
212576384;1015480;4062859101099;Wózek pomocnik fryzjerski do strzyżenia koloryzacji 5 szuflad 495x315mm;1015480
212576387;1015481;4062859101105;Wózek pomocnik fryzjerski z uchwytem na suszarkę 5 szuflad półka 495x284mm;1015481
212576390;1015482;4062859101112;Wózek pomocnik fryzjerski z uchwytem na suszarkę 6 szuflad półka 420x390mm;1015482
212576422;1015483;4062859101129;Wózek pomocnik fryzjerski z uchwytem na suszarkę 5 szuflad półka 330x320mm;1015483
212576425;1015485;4062859995841;Myjka wanna ultradźwiękowa oczyszczacz 1.3l 60W;1015485
212576428;1015486;4062859078773;Kosa kosiarka spalinowa podkaszarka na kołach 1.63 kW 8120 obr;1015486
212576431;1015487;4062859078780;Świder spalinowy wiertnica glebowa 2.1 kW 1.2l 3 wiertła;1015487
212576433;1015496;4250928674937;Piec do sauny elektryczny z wbudowanym sterowaniem 3-6 m3 110C 400 czarny;1015496
212576436;1015497;4250928674951;Piec do sauny elektryczny z wbudowanym sterowaniem 8-12 m3 110C 400 czarny;1015497
212576440;1015498;4250928674968;Piec do sauny elektryczny z wbudowanym sterowaniem 9-13 m3 110C 400 czarny;1015498
212576442;1015499;4250928674975;Piec do sauny elektryczny 3-6 m3 110C 400 4.5 kW czarno srebrny;1015499
212576446;1015500;4250928674982;Piec do sauny elektryczny 5-9 m3 110C 400 6 kW czarno srebrny;1015500
212576449;1015501;4250928674999;Piec do sauny elektryczny 8-12 m3 110C 400 8 kW czarno srebrny;1015501
212576451;1015502;4250928675002;Piec do sauny elektryczny 9-13 m3 110C 400 9 kW czarno srebrny;1015502
212576455;1015503;4250928675118;Kamienie grzewcze do pieca sauny 20kg;1015503
212576456;1015509;8590584575916;Zestaw Palnik gazowy lutownica opalarka gazowa na kartusze Handy;1015509
212576458;1015516;4062859027177;Termos cateringowy pojemnik termiczny gastronomiczny do transportu 22l;1015516
212576461;1015517;4062859027184;Termos cateringowy pojemnik termiczny gastronomiczny do transportu 15l;1015517
212576463;1015518;4062859049445;Makaroniarka warnik do gotowania makaronu z kranikami 6 koszy 3x6,5l 3000W;1015518
212576466;1015519;4062859049452;Makaroniarka warnik do gotowania makaronu z kranikami 4 kosze GN 1/3 3000W;1015519
212576469;1015520;4062859049469;Makaroniarka warnik do gotowania makaronu z kranikami 4 kosze 2x6,5l 3000W;1015520
212576472;1015522;4062859062086;Wózek kosz hotelowy serwisowy na pranie pościel 300l;1015522
212576475;1015523;4062859090362;Bemar podgrzewacz elektryczny z kranem do pojemników GN 1/1 600W;1015523
212576477;1015524;4062859090379;Bemar podgrzewacz elektryczny z kranem GN 1/1 600W;1015524
212576480;1015525;4062859090386;Bemar podgrzewacz elektryczny z kranem 2 x GN 1/2 600W;1015525
212576484;1015526;4062859090393;Bemar podgrzewacz elektryczny z kranem 3 x GN 1/3 600W;1015526
212576486;1015527;4062859090409;Bemar podgrzewacz elektryczny z kranem 4 x GN 1/4 600W;1015527
212576489;1015530;4062859090669;Gofrownica urządzenie do gofrów kształt serca śr. 180mm 1000W;1015530
212576493;1015533;4062859095640;Suszarka spożywcza do grzybów owoców warzyw ziół 6 rusztów 30-90 C 500W;1015533
212576495;1015534;4062859118578;Wózek kelnerski cateringowy z półką do transportu 7 tac 60x60cm;1015534
212576498;1015537;4062859130150;Bemar podgrzewacz elektryczny do pojemników GN 1/1 640W;1015537
212576501;1015538;4062859130167;Bemar podgrzewacz elektryczny z kranem GN 1/1 640W;1015538
212576505;1015539;4062859130174;Bemar podgrzewacz elektryczny 6 x GN 1/6 640W;1015539
212576507;1015540;4062859130181;Bemar podgrzewacz elektryczny 4 x GN 1/4 640W;1015540
212576509;1015541;4062859130198;Bemar podgrzewacz elektryczny 3 x GN 1/3 640W;1015541
212576512;1015542;4062859177438;Stojak Ekspozytor ekspozycyjny do kanapek hot dogów 2 przegrody Stal;1015542
212576515;1015543;4062859177445;Stojak Ekspozytor ekspozycyjny do kanapek hot dogów 6 przegród Stal;1015543
212576517;1015544;4062859003706;Wózek spawalniczy warsztatowy stalowy z 3 półkami nośność do 80kg;1015544
212576520;1015551;4062859988898;Waga hakowa wisząca z pilotem do 3000kg;1015551
212576522;1015552;4062859988904;Waga hakowa wisząca z pilotem do 5000kg;1015552
212576525;1015553;4062859012463;Wózek suwnicowy belkowy ręczny podwieszany z łańcuchem 90-135mm 2000kg;1015553
212576529;1015554;4062859012487;Wózek suwnicowy belkowy ręczny podwieszany z łańcuchem 60-110mm 1000kg;1015554
212576531;1015555;4062859012517;Wózek suwnicowy belkowy podwieszany 3000kg;1015555
212576534;1015557;4062859012555;Wciągarka wyciągarka łańcuchowa wciągnik łańcuchowy ręczny 5000kg;1015557
212576538;1015558;4062859012579;Wciągarka wyciągarka łańcuchowa wciągnik łańcuchowy 3000kg;1015558
212576540;1015559;4062859021496;Waga platformowa bezprzewodowa WiFi 60kg;1015559
212576544;1015560;4062859021502;Waga platformowa bezprzewodowa WiFi 300kg;1015560
212576547;1015561;4062859021557;Waga platformowa bezprzewodowa WiFi 150kg;1015561
212576549;1015562;4062859021564;Waga platformowa bezprzewodowa WiFi 100kg;1015562
212576551;1015563;4062859023506;Waga wisząca sklepowa LED 30kg;1015563
212576553;1015565;4062859057556;Wózek suwnicowy elektryczny do wciągarki 68-110mm 1000kg;1015565
212576557;1015567;4062859057631;Wciągarka wyciągarka łańcuchowa elektryczna warsztatowa 150kg 6m;1015567
212576558;1015568;4062859070449;Taboret stołek laboratoryjny warsztatowy ze stali nierdzewnej 45-60cm 150kg;1015568
212576562;1015572;4062859070739;Wózek laboratoryjny zabiegowy Stal 2 półkiuchwyty 71x42 x 86cm;1015572
212576565;1015574;4062859070753;Wózek laboratoryjny zabiegowy Stal 2 półkiuchwyty 55x39 x 87cm;1015574
212576567;1015575;4062859070838;Wózek hotelowy serwisowy na pranie Stal 3 półki pojemnik kosz 88x44 x 87cm;1015575
212576570;1015576;4062859070845;Wózek hotelowy serwisowy Stal 2 półki szuflada 62x82 x 46cm;1015576
212576574;1015578;4062859070906;Taboret stołek laboratoryjny warsztatowy ze stali nierdzewnej 45-60cm 100kg;1015578
212576576;1015579;4062859079114;Endoskop kamera diagnostyczna inspekcyjna w walizce 12 LED SD 30m;1015579
212576580;1015582;4062859091451;Poziomica laserowa laser krzyżowy samopoziomujący z pokrowcem zielony;1015582
212576581;1015585;4062859137937;Mini pryzmat lustro dalmiercze geodezyjne z tyczką srebrna powłoka 1,26m;1015585
212576585;1015586;4062859137944;Mini pryzmat lustro dalmiercze geodezyjne z tyczką podstawą srebrna 1,26m;1015586
212576589;1015587;4062859137975;Pryzmat geodezyjny lustro dalmiercze do tachimetru śr. 2,41cm;1015587
212576590;1015591;4062859047915;Mata wycieraczka gumowa antypoślizgowa ażurowa 92x92 x 1cm czarna;1015591
212576594;1015593;4062859047939;Łącznik do maty wycieraczki gumowej 10050276;1015593
212576597;1015598;4062859120182;Kosz na śmieci odpady miejski zewnętrzny okrągły z popielnicą Stal szary;1015598
212576599;1015599;4062859120199;Kosz na śmieci odpady miejski zewnętrzny prostokątny z popielnicą srebrny;1015599
212576603;1015600;4062859120205;Kosz na śmieci odpady do segregacji 4 komory Stal 45l srebrny;1015600
212576604;1015602;4062859120229;Kosz na odpady śmieci miejski zewnętrzny okrągły śr. 250x610mm Stal srebrny;1015602
212576608;1015603;4062859120236;Kosz na odpady śmieci miejski zewnętrzny okrągły śr. 73x85cm Stal srebrny;1015603
212576612;1015604;4062859120243;Kosz na odpady śmieci miejski zewnętrzny okrągły z daszkiem 23l srebrny;1015604
212576613;1015606;4062859120267;Kosz na odpady śmieci miejski zewnętrzny okrągły śr. 50x80cm Stal szary;1015606
212576617;1015624;4062859120441;Nakładka Kaseta z taśmą odgradzającą ostrzegawczą na słupek pachołek 2m;1015624
212576619;1015625;4062859120458;Nakładka Kaseta z taśmą odgradzającą ostrzegawczą na słupek pachołek 3m;1015625
212576622;1015628;4062859046406;Reklama tablica świetlna 192x32 kolorowe diody LED 67x19cm;1015628
212576626;1015629;4062859046437;Reklama tablica świetlna 96x16 kolorowe diody LED 67x19cm;1015629
212576628;1015632;4250928674838;Piec do sauny elektryczny 5-9 m3 110C 400 6 kW;1015632
212576632;1015637;4062859131287;Krzesło fotel biurowy ergonomiczny z oparciem siatkowym zagłówkiem 40-50cm;1015637
212576633;1015638;4062859101624;Elektryzator pastuch elektryczny do ogrodzeń pastwisk 230 4,8-5,2 J 45km;1015638
212576636;1015639;4062859101631;Elektryzator pastuch elektryczny do ogrodzeń pastwisk 230 3,6-3,84 J 30km;1015639
212576640;1015640;4062859101648;Elektryzator pastuch elektryczny do ogrodzeń pastwisk 230;1015640
212576641;1015644;4062859101693;Elektryzator pastuch elektryczny do ogrodzeń pastwisk 12 0,5 J 5km;1015644
212576646;1015646;4062859101730;Automatyczna klapa drzwi do kurnika z czujnikiem światła blokowaniem 12 LCD;1015646
212576650;1015648;4062859101754;Automatyczna klapa drzwi do kurnika z czujnikiem światła zasilaniem;1015648
212576651;1015650;4062859116918;Siatka ogrodzenie ochronne hodowlane dla kur drobiu 1,25x50m;1015650
212576655;1015651;4062859116932;Siatka ogrodzenie ochronne hodowlane dla kur drobiu 1,25x25m;1015651
212576657;1015652;4062859116949;Siatka ogrodzenie ochronne hodowlane dla kur drobiu 1,25x50m;1015652
212576661;1015653;4062859116956;Bramka drzwi do ogrodzenia siatki dla kur drobiu 125x86cm;1015653
212576665;1015654;4062859123893;Suszarka do pyłku pszczelego obnóży pyłkowych 16 półek 30-70C 100l 1431W;1015654
212576669;1015657;4062859159670;Żywołapka pułapka na kuny szczury inne zwierzęta 82x26 x 26cm oczka 25x25mm;1015657
212576673;1015659;4062859167514;Odstraszacz ultradźwiękowy myszy szczurów kun gryzoni 180 stopni 1500 m2;1015659
212576676;1015660;4062859167521;Odstraszacz ultradźwiękowy myszy szczurów kun gryzoni 360 stopni 1500 m2;1015660
212576682;1015661;4062859167538;Odstraszacz ultradźwiękowy myszy szczurów gryzoni kun 360 stopni 1500 m3;1015661
212576688;1015662;4062859167583;Odstraszacz ultradźwiękowy myszy szczurów kun gryzoni 180 stopni 2000 m2;1015662
212576694;1015685;5902578455174;Koła kółka do kubła na popiół odpadki 110L;1015685
212576699;1015686;5902578455181;Wózek do kubłów na popiół odpadki 110L;1015686
212576705;1015687;5902578455198;Wózek do beczek stojak na beczki 200L;1015687
212576708;1015688;5902578455204;Wanna wychwytowa do zbiornika Ibc paletopojemnika Mauzer 1000L;1015688
212576715;1015689;5902578455211;Wanna wychwytowa do zbiornika Ibc paletopojemnika Mauzer 1000L ocynkowana;1015689
212576720;1015690;5902578455228;Wanna wychwytowa do zbiornika Ibc paletopojemnika Mauzer 2x1000L;1015690
212576725;1015691;5902578455235;Wanna wychwytowa do zbiornika Ibc paletopojemnika Mauzer 2x1000L ocynkowana;1015691
212576731;1015694;4062859002532;Wilk do mięsa maszynka mielenia Stal 480kg;1015694
212576737;1015695;4062859002549;Wilk do mięsa maszynka mielenia Stal 220kg;1015695
212576816;1015698;4062859093066;Gofrownica okrągła do gofrów ćwiartek śr. 17cm 1200W;1015698
212576823;1015699;4062859093073;Gofrownica bąbelkowa śr. 17cm 1200W;1015699
212576827;1015706;4062859075475;Spawarka inwertorowa MMA Igbt z funkcjami Hot Start Force 220A;1015706
212576832;1015707;4062859150462;Maska przyłbica spawalnicza automatyczna samościemniająca z funkcją grind X;1015707
212576839;1015710;4062859150493;Maska przyłbica spawalnicza automatyczna samościemniająca z funkcją grind X;1015710
212576842;1015712;4062859989093;Waga stołowa kuchenna z funkcją zliczania sztuk LCD;1015712
212576848;1015713;4062859983114;Waga sklepowa kontrolna LCD 34x24cm 40kg;1015713
212576854;1015714;4062859029942;Suszarka próżniowa laboratoryjna do suszenia sterylizacji 25l 800W;1015714
212576858;1015722;4062859083845;Waga płozowa belkowa paletowa LCD;1015722
212576864;1015742;4062859963949;Pistolet do malowania proszkowego 2x400ml;1015742
212576868;1015743;4062859966025;Zestaw do urwanych świec żarowych naprawy gwintów 16 el;1015743
212576874;1015744;4062859952899;Giętarka zaginarka do rur profili ręczna 4mm 120 stopni 3 matryce;1015744
212576879;1015746;4062859952233;Giętarka zaginarka do rur profili ręczna 22mm 360 stopni 6 matryc;1015746
212576884;1015747;4062859952776;Giętarka zaginarka do rur profili ręczna 18mm 180 stopni 8 matryc;1015747
212576889;1015748;4062859952813;Giętarka zaginarka segmentowa stołowa do blachy 1mm 610mm;1015748
212576895;1015749;4062859949554;Odizolowywacz korowarka do ściągania izolacji z kabli przewodów 11;1015749
212576900;1015750;4062859949950;Szlifierka polerka mimośrodowa 150mm 350W;1015750
212576906;1015754;4062859944757;Wiertło diamentowe koronowe do betonu kamienia granitu śr. 132mm 400mm;1015754
212576910;1015756;4062859001399;Zestaw do montażu demontażu ściągacz pierścieni tłokowych 50-100mm;1015756
212576917;1015760;4062859010414;Wózek stojak kosz blacharski lakierniczy do elementów karoserii 60x90 202cm;1015760
212576922;1015763;4062859015419;Poduszka montażowa rozporowa klin powietrzny 4 szt;1015763
212576926;1015764;4062859037466;Przecinarka gilotyna hydrauliczna do prętów zbrojeniowych 4-22mm 25 t;1015764
212576933;1015765;4062859037473;Przecinarka gilotyna hydrauliczna do prętów zbrojeniowych 4-16mm 19 t;1015765
212576938;1015766;4062859037480;Giętarka zaginarka do prętów strzemion elektryczna 28mm 90 stopni;1015766
212576941;1015767;4062859037497;Giętarka zaginarka do prętów strzemion elektryczna z pedałem nożnym 180;1015767
212576946;1015768;4062859037503;Giętarka zaginarka do prętów strzemion elektryczna 2 pedały nożne 25mm 180;1015768
212576950;1015774;4062859154552;Worek nawadniający kroplujący do podlewania drzew 75l 10 szt;1015774
212576955;1015775;4062859154576;Worek nawadniający kroplujący do podlewania drzew 75l 4 szt;1015775
212576961;1015781;4062859139054;Regał na książki loftowy ze stalową ramą 28x60 x 182cm czarny;1015781
212576964;1015784;4062859139344;Klucz Szafka kartotekowa na akta dokumenty metalowa zamykana 4 szuflady;1015784
212576969;1015785;4062859139351;Klucz Szafka na akta dokumenty metalowa zamykana 2 szuflady;1015785
212576974;1015787;4062859141293;Klucz Szafa skrytkowa depozytowa metalowa socjalna zamykana na 18 skrytek;1015787
212576978;1015788;4062859141309;Klucz Szafa skrytkowa metalowa socjalna zamykana na 5 skrytek;1015788
212576983;1015789;4062859141316;Klucz Szafa skrytkowa metalowa socjalna zamykana na 4 skrytki;1015789
212576987;1015790;4062859141323;Klucz Szafa skrytkowa metalowa socjalna zamykana na 6 skrytek;1015790
212576992;1015792;4062859141347;Klucz Szafa skrytkowa depozytowa metalowa socjalna zamykana na 15 skrytek;1015792
212576997;1015794;4062859141361;Klucz Szafa skrytkowa metalowa socjalna zamykana na 4 skrytki;1015794
212577001;1015801;4062859142856;Podstawka Podnóżek biurowy ergonomiczna pod stopy regulowana;1015801
212577006;1015802;4062859158864;Podstawka półka pod monitor laptop z regulowaną wysokością 40mm;1015802
212577012;1015809;4062859957344;Siatka zabezpieczająca ładunek ochronna na przyczepkę 4x3m zielona;1015809
212577015;1015810;4062859962126;Siatka transportowa zabezpieczająca ładunek na przyczepkę drobne oczka 2x3m;1015810
212577020;1015811;4062859962140;Siatka transportowa zabezpieczająca ładunek na przyczepkę drobne 2.5x4.5m;1015811
212577026;1015812;4062859027467;Siatka na siano w belach liście oczka 45x45mm 140x140 x 160cm;1015812
212577029;1015813;4062859027504;Siatka na siano w belach liście oczka 45x45mm 160x160 x 180cm;1015813
212577035;1015822;8711369221570;Mikser planetarny cukierniczy Blackbolt 7l 1500W czarny Hendi;1015822
212577038;1015824;8711369209943;Czajnik elektryczny bezprzewodowy z regulacją temperatury 1.8l Hendi;1015824
212577044;1015828;8711369505168;Deska do serwowania z drewna oliwnego prostokątna 250x150 x 18mm Hendi;1015828
212577049;1015829;8711369505175;Deska do serwowania z drewna oliwnego prostokątna 300x150 x 18mm Hendi;1015829
212577053;1015830;8711369505182;Deska do serwowania z drewna oliwnego prostokątna 350x150 x 18mm Hendi;1015830
212577058;1015831;8711369505229;Deska do serwowania z drewna oliwnego otworem 250x165 x 18mm Hendi;1015831
212577063;1015832;8711369505236;Deska do serwowania z drewna oliwnego otworem 350x210 x 18mm Hendi;1015832
212577066;1015833;8711369505199;Deska do serwowania z drewna oliwnego rowkiem 300x210 x 18mm Hendi;1015833
212577072;1015834;8711369505212;Deska do serwowania z drewna oliwnego rowkiem 400x250 x 18mm Hendi;1015834
212577075;1015835;8711369505243;Deska do serwowania z drewna oliwnego z uchwytem 350x120 x 18mm Hendi;1015835
212577081;1015836;8711369505250;Deska do serwowania z drewna oliwnego z uchwytem 400x140 x 18mm Hendi;1015836
212577087;1015837;8711369505267;Deska do serwowania z drewna oliwnego z uchwytem 600x200 x 18mm Hendi;1015837
212577091;1015838;8711369199503;Drewienka wędzarnicze do wędzenia brzoskwiniowe 3kg Hendi;1015838
212577097;1015840;8711369199480;Drewienka wędzarnicze do wędzenia cytrusowe 3kg Hendi;1015840
